feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,discovery_method
NEG_14520,453.3031597007267,5.730466,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,6.561,93419.9,0.0,1,1.0,88.58,22,1,Platinum,Diamond,composite
NEG_46578,688.5252977906867,16.761759,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.665,201910.4,0.0,1,1.0,88.51,22,1,Platinum,Platinum,composite
NEG_44283,674.4644672247747,14.277818,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.644,198996.7,0.0,1,1.0,88.47,22,1,Platinum,Platinum,composite
NEG_8822,398.270106055209,2.3924043,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.632,197381.2,0.0,1,1.0,88.45,22,1,Platinum,Platinum,composite
NEG_33489,605.4585801088468,14.205654,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,8.191,291206.5,0.0,1,1.0,88.43,22,1,Platinum,Platinum,composite
NEG_2676,306.2520775734757,6.1604686,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.62,195728.0,0.0,1,1.0,88.42,22,1,Platinum,Platinum,composite
NEG_35905,621.4908166393881,3.6337345,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,5.913,59255.8,0.0,1,1.0,88.42,22,1,Platinum,Diamond,composite
NEG_87610,892.6291635608936,17.924982,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.612,194621.5,0.0,1,1.0,88.41,22,1,Platinum,Platinum,composite
NEG_51401,715.5751396663479,16.247456,1,Arthropoda,Animalia,21,0,0.9545,1.0,1.0,4.756,26028.9,0.0,1,1.0,88.38,22,1,Platinum,Platinum,composite
NEG_47632,694.5992092715709,4.876308,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,7.022,128927.2,0.0,1,1.0,88.36,22,1,Platinum,Platinum,composite
NEG_10276,414.3049500399457,5.305906,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.665,404776.4,0.0,1,1.0,88.24,22,1,Platinum,Platinum,composite
NEG_13209,441.37380578761656,12.684731,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.662,404082.1,0.0,1,1.0,88.23,22,1,Platinum,Platinum,composite
NEG_9326,404.3170332962149,3.534992,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,8.047,263490.2,0.0,1,1.0,88.14,22,1,Platinum,Platinum,composite
NEG_30240,584.4796432539088,14.692387,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.585,383067.2,0.0,1,1.0,88.08,22,1,Platinum,Platinum,composite
NEG_23925,534.3182865284095,6.6518984,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.865,115565.9,0.0,1,1.0,88.05,22,1,Platinum,Platinum,composite
NEG_12005,431.29143399682624,2.127258,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.433,171779.9,0.0,1,1.0,88.05,22,1,Platinum,Platinum,composite
NEG_6943,377.24662659894113,4.219488,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.843,113812.1,0.0,1,1.0,88.0,22,1,Platinum,Platinum,composite
NEG_44821,677.5539062191555,5.4845443,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.831,112856.4,0.0,1,1.0,87.98,22,1,Platinum,Platinum,composite
NEG_89400,904.5572648398894,14.256135,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,6.226,73843.0,0.0,1,1.0,87.91,22,1,Platinum,Diamond,composite
NEG_68626,799.5984137701481,14.79712,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.928,242494.0,0.0,1,1.0,87.9,22,1,Platinum,Platinum,composite
NEG_66083,788.5991512991432,15.648882148841048,2,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.481,356220.1,0.0,1,1.0,87.87,22,1,Platinum,Platinum,composite
NEG_28224,569.4538178174075,12.240602,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.468,353052.7,0.0,1,1.0,87.84,22,1,Platinum,Platinum,composite
NEG_11779,429.2753986344777,1.8666568,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.899,237769.3,0.0,1,1.0,87.84,22,1,Platinum,Platinum,composite
NEG_24434,538.3514969668449,4.9188313,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.755,107003.3,0.0,1,1.0,87.83,22,1,Platinum,Platinum,composite
NEG_5942,363.2210831123637,4.3927307,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,5.598,47440.9,0.0,1,1.0,87.79,22,1,Platinum,Platinum,composite
NEG_35951,622.3368654701775,4.5047994,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,5.6,47502.3,0.0,1,1.0,87.79,22,1,Platinum,Platinum,composite
NEG_101542,1028.6166018406043,3.674772,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.724,104688.4,0.0,1,1.0,87.77,22,1,Platinum,Platinum,composite
NEG_63895,778.5673532475364,18.397507,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.98,503979.9,0.0,1,1.0,87.73,22,1,Platinum,Platinum,composite
NEG_23929,534.3208517682943,5.546621,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.685,101914.6,0.0,1,1.0,87.69,22,1,Platinum,Platinum,composite
NEG_114251,1474.1428775916477,16.207226,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.231,149205.5,0.0,1,1.0,87.64,22,1,Platinum,Platinum,composite
NEG_38477,638.4226094517305,7.815505,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,5.494,44068.9,0.0,1,1.0,87.58,22,1,Platinum,Platinum,composite
NEG_90778,914.6130018539028,16.76725,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.191,145099.1,0.0,1,1.0,87.56,22,1,Platinum,Platinum,composite
NEG_90597,913.516418482621,3.8007963,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.173,143332.0,0.0,1,1.0,87.53,22,1,Platinum,Platinum,composite
NEG_54789,733.5509113607598,13.60246,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,10.693,1654917.1,0.0,1,1.0,87.5,22,1,Platinum,Platinum,composite
NEG_119969,1615.2931269596747,17.702688,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,10.023,1039448.9,0.0,1,1.0,87.5,22,1,Platinum,Platinum,composite
NEG_51877,718.4853804852562,9.374438,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.575,94307.9,0.0,1,1.0,87.47,22,1,Platinum,Platinum,composite
NEG_33805,607.4759941527797,3.4080713,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.574,94294.6,0.0,1,1.0,87.47,22,1,Platinum,Platinum,composite
NEG_51492,716.4783900675119,6.4718447,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.983,1011177.5,0.0,1,1.0,87.47,22,1,Platinum,Platinum,composite
NEG_21041,507.41713398137415,6.068799,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.704,207559.5,0.0,1,1.0,87.45,22,1,Platinum,Platinum,composite
NEG_119935,1614.28887135576,17.707262,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.968,1000440.8,0.0,1,1.0,87.44,22,1,Platinum,Platinum,composite
NEG_15951,464.33552528352055,6.980071,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.978,62025.9,0.0,1,1.0,87.41,22,1,Platinum,Diamond,composite
NEG_42951,666.4407795381454,12.290147,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.672,202999.8,0.0,1,1.0,87.39,22,1,Platinum,Platinum,composite
NEG_25881,551.3107611427776,6.6127806,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,7.103,136457.8,0.0,1,1.0,87.39,22,1,Platinum,Platinum,composite
NEG_11896,430.3093244352763,4.8701477,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.498,89415.1,0.0,1,1.0,87.32,22,1,Platinum,Platinum,composite
NEG_2613,304.9142270273568,7.8191333,1,Arthropoda,Animalia,20,0,0.9091,1.0,1.0,4.77,26293.0,0.0,1,1.0,87.27,22,1,Platinum,Platinum,composite
NEG_65856,787.5981996666311,15.515906,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.745,428050.9,0.0,1,1.0,87.26,22,1,Platinum,Platinum,composite
NEG_51093,714.4626691299682,4.866892,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.868,933762.5,0.0,1,1.0,87.24,22,1,Platinum,Platinum,composite
NEG_56284,741.5910691725882,16.212555,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,8.167,286349.4,0.0,1,1.0,87.24,22,1,Platinum,Platinum,composite
NEG_36523,625.5417312372191,6.4428496,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.888,58230.6,0.0,1,1.0,87.23,22,1,Platinum,Diamond,composite
NEG_39931,647.4457361508115,14.26691,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.589,191513.4,0.0,1,1.0,87.22,22,1,Platinum,Platinum,composite
NEG_32214,597.4527589299266,11.809129,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.723,421440.0,0.0,1,1.0,87.22,22,1,Platinum,Platinum,composite
NEG_66788,791.6007341311382,17.951843,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.874,57634.7,0.0,1,1.0,87.2,22,1,Platinum,Diamond,composite
NEG_67253,793.6102205562272,3.23213,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.552,186701.9,0.0,1,1.0,87.15,22,1,Platinum,Platinum,composite
NEG_44651,676.5721973661285,17.15569,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.976,124865.2,0.0,1,1.0,87.13,22,1,Platinum,Platinum,composite
NEG_45147,679.5639444110218,17.356386,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.403,83608.2,0.0,1,1.0,87.12,22,1,Platinum,Platinum,composite
NEG_51092,714.4626114266038,4.56252,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.804,892726.8,0.0,1,1.0,87.11,22,1,Platinum,Platinum,composite
NEG_20875,506.45760779209553,12.298461,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.528,183568.5,0.0,1,1.0,87.1,22,1,Platinum,Platinum,composite
NEG_31056,589.5207320395006,7.191234,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.386,82616.9,0.0,1,1.0,87.09,22,1,Platinum,Platinum,composite
NEG_39070,641.5487998667278,18.093067,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.511,181462.1,0.0,1,1.0,87.07,22,1,Platinum,Platinum,composite
NEG_33133,603.4430066598254,12.579459,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.503,180365.0,0.0,1,1.0,87.05,22,1,Platinum,Platinum,composite
NEG_54790,733.5510902071103,13.63812,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.763,867704.5,0.0,1,1.0,87.03,22,1,Platinum,Platinum,composite
NEG_52134,719.5470889388168,4.5749955,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.335,79740.2,0.0,1,1.0,86.99,22,1,Platinum,Platinum,composite
NEG_36258,624.3523457836336,4.9605203,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.901,118518.4,0.0,1,1.0,86.98,22,1,Platinum,Platinum,composite
NEG_25806,550.3869933813729,6.6487927,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.765,53374.3,0.0,1,1.0,86.98,22,1,Platinum,Diamond,composite
NEG_18998,490.3302177044743,6.2305613,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.456,174568.3,0.0,1,1.0,86.96,22,1,Platinum,Platinum,composite
NEG_92174,924.5607383945984,13.582317,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.441,172820.8,0.0,1,1.0,86.93,22,1,Platinum,Platinum,composite
NEG_33862,608.3209926530282,2.552899,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.849,114244.5,0.0,1,1.0,86.88,22,1,Platinum,Platinum,composite
NEG_86552,886.5810184120337,15.723404,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.715,51535.3,0.0,1,1.0,86.88,22,1,Platinum,Diamond,composite
NEG_96880,969.4903047965016,6.7294087,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.69,824805.2,0.0,1,1.0,86.88,22,1,Platinum,Platinum,composite
NEG_95623,955.649917875492,6.370066,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.825,112400.0,0.0,1,1.0,86.83,22,1,Platinum,Platinum,composite
NEG_22296,520.287528364803,2.224335,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.805,110808.5,0.0,1,1.0,86.79,22,1,Platinum,Platinum,composite
NEG_48025,697.2909057545464,3.5814438,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.799,110391.4,0.0,1,1.0,86.78,22,1,Platinum,Platinum,composite
NEG_14095,450.3010225751591,3.4683914,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.797,110175.8,0.0,1,1.0,86.78,22,1,Platinum,Platinum,composite
NEG_15938,464.3142570909531,5.558749,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.357,162893.7,0.0,1,1.0,86.76,22,1,Platinum,Platinum,composite
NEG_26503,556.3853316002541,4.5756087,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.349,162019.4,0.0,1,1.0,86.74,22,1,Platinum,Platinum,composite
NEG_29713,580.4947847740711,13.863176,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.347,161817.9,0.0,1,1.0,86.74,22,1,Platinum,Platinum,composite
NEG_49690,706.5613114389528,18.57233,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.639,48818.0,0.0,1,1.0,86.73,22,1,Platinum,Platinum,composite
NEG_9229,403.26176005067407,4.413473,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.62,48191.7,0.0,1,1.0,86.7,22,1,Platinum,Platinum,composite
NEG_34610,613.4483872470976,9.349605,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.885,235424.1,0.0,1,1.0,86.68,22,1,Platinum,Platinum,composite
NEG_72306,815.6305621435085,17.331654,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.319,158708.6,0.0,1,1.0,86.68,22,1,Platinum,Platinum,composite
NEG_55195,735.6322941829843,9.180928,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.306,157217.3,0.0,1,1.0,86.66,22,1,Platinum,Platinum,composite
NEG_2677,306.25207963800284,6.381816,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,6.113,68227.5,0.0,1,1.0,86.54,22,1,Platinum,Platinum,composite
NEG_30153,583.4740645921606,16.068897,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.814,223993.9,0.0,1,1.0,86.54,22,1,Platinum,Platinum,composite
NEG_35647,620.3929791348465,6.7757063,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,4.946,29822.0,0.0,1,1.0,86.48,22,1,Platinum,Platinum,composite
NEG_6765,374.2467970511755,3.0564127,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.211,147137.2,0.0,1,1.0,86.47,22,1,Platinum,Platinum,composite
NEG_109670,1317.593868462125,3.7212732,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.626,97762.8,0.0,1,1.0,86.43,22,1,Platinum,Platinum,composite
NEG_24821,541.4241303722703,10.182875,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.138,139891.7,0.0,1,1.0,86.32,22,1,Platinum,Platinum,composite
NEG_69613,803.631987932382,16.878487,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.69,205515.7,0.0,1,1.0,86.29,22,1,Platinum,Platinum,composite
NEG_40931,653.5735385616451,7.8353987,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.55,92670.2,0.0,1,1.0,86.28,22,1,Platinum,Platinum,composite
NEG_36958,628.5610417209703,7.8075747,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,4.837,27586.7,0.0,1,1.0,86.27,22,1,Platinum,Platinum,composite
NEG_48183,697.5659351362684,16.093925,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.373,662184.3,0.0,1,1.0,86.25,22,1,Platinum,Platinum,composite
NEG_6136,366.24971318397104,5.301154,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.387,40840.7,0.0,1,1.0,86.23,22,1,Platinum,Platinum,composite
NEG_36686,627.3786892054021,5.8654065,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.08,134257.0,0.0,1,1.0,86.2,22,1,Platinum,Platinum,composite
NEG_16552,470.2888033329637,4.0523114,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.066,132977.7,0.0,1,1.0,86.18,22,1,Platinum,Platinum,composite
NEG_9030,400.3066908832269,4.1412935,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.619,195528.2,0.0,1,1.0,86.15,22,1,Platinum,Platinum,composite
NEG_56278,741.5791254600299,3.0369372,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.184,289770.4,0.0,1,1.0,86.14,22,1,Platinum,Platinum,composite
NEG_36042,622.5420869722774,16.5365,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.178,288640.2,0.0,1,1.0,86.13,22,1,Platinum,Platinum,composite
NEG_4847,341.2702304946058,7.861081,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.904,58870.9,0.0,1,1.0,86.13,22,1,Platinum,Platinum,composite
NEG_30237,584.4778467554073,15.722617,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,7.037,130288.4,0.0,1,1.0,86.12,22,1,Platinum,Platinum,composite
NEG_116650,1529.200102648794,17.636427,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.288,624198.7,0.0,1,1.0,86.08,22,1,Platinum,Platinum,composite
NEG_34656,613.5164794252685,16.710026,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.586,191087.0,0.0,1,1.0,86.08,22,1,Platinum,Platinum,composite
NEG_54788,733.5507977160488,13.287095,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.282,621474.2,0.0,1,1.0,86.06,22,1,Platinum,Platinum,composite
NEG_14094,450.3010149820507,3.51024,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.426,84963.9,0.0,1,1.0,86.03,22,1,Platinum,Platinum,composite
NEG_11511,426.3424817519549,3.5659757,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.563,188086.2,0.0,1,1.0,86.03,22,1,Platinum,Platinum,composite
NEG_32020,596.3567771586997,4.53517,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.853,56813.0,0.0,1,1.0,86.02,22,1,Platinum,Platinum,composite
NEG_25057,543.4384670292116,12.319074,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.108,274858.0,0.0,1,1.0,85.99,22,1,Platinum,Platinum,composite
NEG_9508,406.33240580046703,4.5591207,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,6.967,124083.8,0.0,1,1.0,85.98,22,1,Platinum,Platinum,composite
NEG_6739,373.3111423286726,9.116137,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.097,272717.1,0.0,1,1.0,85.97,22,1,Platinum,Platinum,composite
NEG_70699,808.5745508317814,7.792745,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.26,37316.7,0.0,1,1.0,85.97,22,1,Platinum,Platinum,composite
NEG_84475,874.5772991622894,18.035837,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.223,36339.8,0.0,1,1.0,85.9,22,1,Platinum,Platinum,composite
NEG_15935,464.3138742180104,5.0063252,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.775,53750.8,0.0,1,1.0,85.87,22,1,Platinum,Platinum,composite
NEG_90678,913.654592685704,4.3688207,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,6.909,119157.1,0.0,1,1.0,85.86,22,1,Platinum,Platinum,composite
NEG_10735,419.29370367758327,7.490634,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.32,78913.6,0.0,1,1.0,85.82,22,1,Platinum,Platinum,composite
NEG_30151,583.4739658873807,14.738777,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,9.156,569636.3,0.0,1,1.0,85.81,22,1,Platinum,Platinum,composite
NEG_26520,556.4476522338858,13.230623,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.737,52331.1,0.0,1,1.0,85.79,22,1,Platinum,Platinum,composite
NEG_29838,581.4575844163301,14.660499,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,8.002,255420.8,0.0,1,1.0,85.78,22,1,Platinum,Platinum,composite
NEG_51488,716.4775164218926,4.388559,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.566,377882.1,0.0,1,1.0,85.77,22,1,Platinum,Platinum,composite
NEG_53106,724.6114187129781,4.9336176,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.293,77402.7,0.0,1,1.0,85.77,22,1,Platinum,Platinum,composite
NEG_23199,527.3853806678252,4.9500675,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,6.831,112828.0,0.0,1,1.0,85.71,22,1,Platinum,Platinum,composite
NEG_8599,396.277993101292,7.815041,1,Arthropoda,Animalia,19,0,0.8636,1.0,1.0,4.555,22510.9,0.0,1,1.0,85.7,22,1,Platinum,Platinum,composite
NEG_6948,377.2674937077271,9.347813,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.679,50244.0,0.0,1,1.0,85.68,22,1,Platinum,Platinum,composite
NEG_73943,823.3754694993096,6.840152,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.219,73476.7,0.0,1,1.0,85.62,22,1,Platinum,Platinum,composite
NEG_110313,1350.1646811962596,18.460281,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.918,240927.9,0.0,1,1.0,85.61,22,1,Platinum,Platinum,composite
NEG_17177,475.3085732906478,6.832209,1,Arthropoda,Animalia,18,0,0.8182,1.0,1.0,5.074,32687.8,0.0,1,1.0,85.6,22,1,Platinum,Platinum,composite
NEG_29567,579.441448085556,13.334641,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.478,355503.6,0.0,1,1.0,85.59,22,1,Platinum,Platinum,composite
NEG_101454,1026.7545843826715,19.013117,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.905,238765.4,0.0,1,1.0,85.58,22,1,Platinum,Platinum,composite
NEG_45140,679.5620422598016,3.037882,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.46,351256.7,0.0,1,1.0,85.56,22,1,Platinum,Platinum,composite
NEG_46748,689.5175896414532,3.9703999,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.185,71758.3,0.0,1,1.0,85.55,22,1,Platinum,Platinum,composite
NEG_42183,661.5229132935051,4.31285,1,Arthropoda,Animalia,15,0,0.6818,1.0,1.0,6.72,104438.0,0.0,1,1.0,85.49,22,1,Platinum,Platinum,composite
NEG_31435,592.3626268044034,5.60642,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.574,46622.6,0.0,1,1.0,85.47,22,1,Platinum,Platinum,composite
NEG_62208,770.6256671573985,17.702675,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,8.982,504570.7,0.0,1,1.0,85.46,22,1,Platinum,Platinum,composite
NEG_17435,477.3050394561744,6.8059773,1,Arthropoda,Animalia,11,0,0.5,1.0,1.0,8.966,498968.2,0.0,1,1.0,85.43,22,1,Platinum,Platinum,composite
NEG_29590,579.4814489908887,12.68798,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.823,225455.6,0.0,1,1.0,85.42,22,1,Platinum,Platinum,composite
NEG_55853,739.5334453496307,3.9722486,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.233,149465.6,0.0,1,1.0,85.38,22,1,Platinum,Platinum,composite
NEG_24506,539.2996943120398,6.569579,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.515,44731.7,0.0,1,1.0,85.35,22,1,Platinum,Platinum,composite
NEG_41539,657.4915006531342,3.1222894,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.206,146646.9,0.0,1,1.0,85.32,22,1,Platinum,Platinum,composite
NEG_38572,639.3128830261181,3.1676648,1,Arthropoda,Animalia,16,0,0.7273,1.0,1.0,6.035,64561.1,0.0,1,1.0,85.25,22,1,Platinum,Platinum,composite
NEG_46109,685.5414371160387,5.301413,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.303,314874.4,0.0,1,1.0,85.24,22,1,Platinum,Platinum,composite
NEG_36314,624.5128820773703,15.971029,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.141,140167.9,0.0,1,1.0,85.19,22,1,Platinum,Platinum,composite
NEG_27716,566.2853913236119,4.2450128,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.132,139248.4,0.0,1,1.0,85.17,22,1,Platinum,Platinum,composite
NEG_1597,282.2423237376505,4.949721,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.417,41732.2,0.0,1,1.0,85.15,22,1,Platinum,Platinum,composite
NEG_43900,671.5586412656836,17.83015,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.258,305217.6,0.0,1,1.0,85.15,22,1,Platinum,Platinum,composite
NEG_36218,623.5068517325411,4.230622,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.113,137426.3,0.0,1,1.0,85.14,22,1,Platinum,Platinum,composite
NEG_110326,1351.169388739768,18.465446,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.676,203559.6,0.0,1,1.0,85.13,22,1,Platinum,Platinum,composite
NEG_76984,836.6027228178689,5.206259,1,Arthropoda,Animalia,17,0,0.7727,1.0,1.0,5.393,41021.3,0.0,1,1.0,85.1,22,1,Platinum,Platinum,composite
NEG_47565,694.4718453381145,14.161849,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.655,200538.5,0.0,1,1.0,85.08,22,1,Platinum,Platinum,composite
NEG_76379,833.6410221409152,3.5125887,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.218,296794.2,0.0,1,1.0,85.07,22,1,Platinum,Platinum,composite
NEG_51020,713.5594662940307,14.606558,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.2,293045.4,0.0,1,1.0,85.04,22,1,Platinum,Platinum,composite
NEG_32255,597.5298075959639,16.704037,1,Arthropoda,Animalia,12,0,0.5455,1.0,1.0,8.193,291725.5,0.0,1,1.0,85.02,22,1,Platinum,Platinum,composite
NEG_17070,474.3670195727711,6.792677,1,Arthropoda,Animalia,13,0,0.5909,1.0,1.0,7.617,195321.9,0.0,1,1.0,85.01,22,1,Platinum,Platinum,composite
NEG_23883,533.457744819896,15.370664,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.034,130045.9,0.0,1,1.0,84.98,22,1,Platinum,Platinum,composite
NEG_19606,495.3808564029272,4.0715704,1,Arthropoda,Animalia,14,0,0.6364,1.0,1.0,7.025,129249.6,0.0,1,1.0,84.96,22,1,Platinum,Platinum,composite
