feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,ls_LipidMolec,ls_ClassKey,ls_Grade,annot_tier,h_mol_species,h_species,h_class,best_annotation,annotation_level,hs_mol_species,hs_class,ms2_class,ms2_subclass,ms2_confidence,ms2_hits,propagated_classes,unified_annotation,unified_class,annotation_source,has_ms2,rt_class_used,rt_valid,rt_status,expected_rt_range,rt_deviation_min,rt_predicted_species,rt_prediction_confidence,rt_prediction_error_min,annot_confidence,archlips_annotation,archlips_source,archlips_confidence,clean_annotation,annotation_depth,clean_annotation_source,sanity_flag,exclusivity_flag,max_leakage_pct,leakage_to,n_phyla_detected,sirius_formula,sirius_adduct,has_formula,sirius_lipidClass,canopus_formula,canopus_adduct,npc_pathway,npc_pathway_prob,npc_superclass,npc_superclass_prob,npc_class,npc_class_prob,cf_superclass,cf_superclass_prob,cf_class,cf_class_prob,cf_subclass,cf_subclass_prob,has_canopus,csi_name,csi_smiles,csi_inchikey,csi_confidence,csi_score,msnovelist_smiles,msnovelist_name,has_denovo,discovery_method,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,annotation_tier
A15_161819,1513.132144,15.2683,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.874,937255.5,0.0,1.0,1.0,99.75,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_39767,1219.833569,19.2759,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.864,931044.0,0.0,1.0,1.0,99.73,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_161623,1538.14157,15.239,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.858,926845.5,0.0,1.0,1.0,99.72,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_130517,908.610756,12.5539,1.0,Chlorophyta,Viridiplantae,5.0,0.0,1.0,1.0,1.0,9.851,922426.8,0.0,1.0,1.0,99.7,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_30417,1432.074128,16.1786,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.836,912691.0,0.0,1.0,1.0,99.67,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_37011,1433.113137,18.3881,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.83,909341.0,0.0,1.0,1.0,99.66,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_30420,1433.076583,16.1845,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.831,909526.4,0.0,1.0,1.0,99.66,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_32767,577.554233,16.9252,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.824,905252.6,0.0,1.0,1.0,99.65,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33281,1487.123326,17.0977,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.821,903477.0,0.0,1.0,1.0,99.64,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_223183,1569.054741,21.8562,1.0,Nematoda,Animalia,4.0,0.0,1.0,1.0,1.0,9.804,892861.0,0.0,1.0,1.0,99.61,4.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_29279,661.576281,15.8157,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.787,882493.4,0.0,1.0,1.0,99.57,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_34347,480.307959,17.4986,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.768,870630.4,0.0,1.0,1.0,99.54,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_35488,1490.14688,17.8676,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.717,840744.8,0.0,1.0,1.0,99.43,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_167077,1552.16493,15.9187,2.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.687,823283.5,0.0,1.0,1.0,99.37,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_3803,510.289872,2.7983,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.683,821213.0,0.0,1.0,1.0,99.37,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_54315,393.335999,5.7733,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.686,822476.0,0.0,1.0,1.0,99.37,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_19374,739.489499,12.6606,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.577,762972.2,0.0,1.0,1.0,99.15,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_27149,1542.129806,15.057,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.57,759022.2,0.0,1.0,1.0,99.14,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_23716,842.572758,13.9722,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.554,750738.0,0.0,1.0,1.0,99.11,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_34344,1526.151034,17.4978,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.533,739697.0,0.0,1.0,1.0,99.07,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_34371,1464.128074,17.5171,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.53,738336.6,0.0,1.0,1.0,99.06,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_165738,1539.151601,15.6579,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.526,736439.0,0.0,1.0,1.0,99.05,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_156836,1499.128269,14.7939,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.49,717900.0,0.0,1.0,1.0,98.98,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33096,1444.072974,17.0306,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.486,715843.6,0.0,1.0,1.0,98.97,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_149998,1573.139858,14.2653,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.471,708790.5,0.0,1.0,1.0,98.94,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_22355,1556.122662,13.5244,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.465,705779.6,0.0,1.0,1.0,98.93,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_54175,577.362869,5.7904,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.454,700499.5,0.0,1.0,1.0,98.91,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_5381,492.308111,3.7983,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.445,695981.2,0.0,1.0,1.0,98.89,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_165942,1589.167305,15.6989,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.434,690682.0,0.0,1.0,1.0,98.87,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_149997,1572.12621,14.1754,3.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.388,669004.0,0.0,1.0,1.0,98.78,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_26333,856.590537,14.8174,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.389,669229.2,0.0,1.0,1.0,98.78,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_34387,462.297033,17.5103,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.389,669451.0,0.0,1.0,1.0,98.78,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_21884,776.543727,13.3917,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.38,665248.2,0.0,1.0,1.0,98.76,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_28081,775.529912,15.4396,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.379,664623.2,0.0,1.0,1.0,98.76,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_11472,826.558583,8.6444,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.353,652857.8,0.0,1.0,1.0,98.71,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_8780,692.485842,6.2561,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.343,648202.2,0.0,1.0,1.0,98.69,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_25626,1401.992193,14.595,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.32,637962.8,0.0,1.0,1.0,98.64,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33245,1402.063194,17.0777,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.315,636120.2,0.0,1.0,1.0,98.63,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_158672,1460.108789,14.9537,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.306,632072.0,0.0,1.0,1.0,98.61,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_292,690.333583,1.672,1.0,Chlorophyta,Viridiplantae,5.0,0.0,1.0,1.0,1.0,9.29,624934.0,0.0,1.0,1.0,98.58,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_170805,1563.193513,15.8481,3.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.29,624994.0,0.0,1.0,1.0,98.58,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33277,710.508517,17.1088,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.285,622807.2,0.0,1.0,1.0,98.57,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_193295,799.706542,18.065,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.282,621644.5,0.0,1.0,1.0,98.56,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_171255,1562.188957,15.8837,3.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.271,616957.5,0.0,1.0,1.0,98.54,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_164577,1579.187576,15.4888,2.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.253,609263.0,0.0,1.0,1.0,98.51,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33118,1435.093465,17.0419,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.247,606618.6,0.0,1.0,1.0,98.49,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33225,1403.066447,17.0703,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.245,605949.0,0.0,1.0,1.0,98.49,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_22715,723.49293,13.6065,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.225,597296.0,0.0,1.0,1.0,98.45,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_21257,1529.097358,13.2089,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.188,582328.0,0.0,1.0,1.0,98.38,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_167530,1488.140716,15.854,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.185,580924.0,0.0,1.0,1.0,98.37,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_32136,1498.11719,16.7033,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.173,576047.4,0.0,1.0,1.0,98.35,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_176179,1531.18621,16.4175,2.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.175,576839.0,0.0,1.0,1.0,98.35,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_27519,1544.095109,15.1912,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.168,574262.6,0.0,1.0,1.0,98.34,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_37110,1458.125107,18.3881,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.166,573540.0,0.0,1.0,1.0,98.33,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_163718,1489.138035,15.4692,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.133,560604.0,0.0,1.0,1.0,98.27,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_32803,615.533902,16.9314,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.118,554729.8,0.0,1.0,1.0,98.24,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_193293,774.70242,18.0223,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,9.095,545813.5,0.0,1.0,1.0,98.19,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_10571,622.444083,7.8133,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.094,545594.8,0.0,1.0,1.0,98.19,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_23477,1526.048439,13.8706,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.088,543296.4,0.0,1.0,1.0,98.18,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_19292,779.48246,12.6514,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.07,536296.2,0.0,1.0,1.0,98.14,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_6570,460.27939,4.5596,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.072,537371.0,0.0,1.0,1.0,98.14,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_20748,763.503712,13.0766,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.053,530025.8,0.0,1.0,1.0,98.11,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_33062,577.55426,16.9822,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,9.051,529439.4,0.0,1.0,1.0,98.1,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_222479,1544.040846,21.6809,1.0,Nematoda,Animalia,4.0,0.0,1.0,1.0,1.0,8.998,510399.0,0.0,1.0,1.0,98.0,4.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_42199,663.591657,20.3621,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.997,509881.4,0.0,1.0,1.0,97.99,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_34289,364.260237,17.4863,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.975,502271.8,0.0,1.0,1.0,97.95,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_161404,942.569101,15.189,1.0,Nematoda,Animalia,4.0,0.0,1.0,1.0,1.0,8.973,501337.0,0.0,1.0,1.0,97.95,4.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_41137,267.096855,19.9721,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.952,494343.2,0.0,1.0,1.0,97.9,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_32201,577.554254,16.7541,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.939,489826.2,0.0,1.0,1.0,97.88,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_37184,1490.150676,18.4089,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.925,484986.6,0.0,1.0,1.0,97.85,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_29908,1539.085195,16.0071,1.0,Evosea,Protists,5.0,0.0,1.0,1.0,1.0,8.914,481401.8,0.0,1.0,1.0,97.83,5.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_46806,393.336281,5.1705,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,8.904,478029.5,0.0,1.0,1.0,97.81,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_24675,708.371771,3.4002,1.0,Mollusca,Animalia,2.0,0.0,1.0,1.0,1.0,8.905,478391.0,0.0,1.0,1.0,97.81,2.0,1.0,Platinum,Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
