feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier
A15_8984,447.205741,2.083,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.857,114922.9,0.0,1,1.0,84.62,11,1,Platinum,Platinum
A15_5661,447.169993,1.8819,1,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,5.714,51507.1,0.0,1,1.0,84.61,11,1,Platinum,Platinum
A15_174140,711.577865,16.3578,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.987,252782.3,0.0,1,1.0,84.61,11,1,Platinum,Platinum
A15_42123,528.289996,4.7898,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.96,247993.5,0.0,1,1.0,84.56,11,1,Platinum,Platinum
A15_12301,573.216457,2.3346,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.95,246199.8,0.0,1,1.0,84.54,11,1,Platinum,Platinum
A15_68388,405.29777,6.8674,1,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,5.678,50192.8,0.0,1,1.0,84.54,11,1,Platinum,Platinum
A15_39272,542.285815,4.6161,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.932,243203.8,0.0,1,1.0,84.5,11,1,Platinum,Platinum
A15_124542,847.56685,11.9857,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.929,242659.5,0.0,1,1.0,84.49,11,1,Platinum,Platinum
A15_186634,1208.060024,17.4629,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.79,109682.4,0.0,1,1.0,84.49,11,1,Platinum,Platinum
A15_184451,361.273597,17.2822,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.735,105531.6,0.0,1,1.0,84.38,11,1,Platinum,Platinum
A15_181856,717.592026,17.079,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.725,104791.9,0.0,1,1.0,84.36,11,1,Platinum,Platinum
A15_150572,672.519262,14.257,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.718,104258.3,0.0,1,1.0,84.34,11,1,Platinum,Platinum
A15_176210,711.578061,16.5405,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.85,229679.7,0.0,1,1.0,84.34,11,1,Platinum,Platinum
A15_14916,610.334648,2.5892,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.825,225800.3,0.0,1,1.0,84.29,11,1,Platinum,Platinum
A15_65935,473.300145,6.7424,1,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,5.509,44538.4,0.0,1,1.0,84.2,11,1,Platinum,Platinum
A15_76554,265.252461,7.4572,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.639,98681.6,0.0,1,1.0,84.19,11,1,Platinum,Platinum
A15_5096,640.30901,1.8551,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.767,216762.5,0.0,1,1.0,84.17,11,1,Platinum,Platinum
A15_11221,636.315107,2.2772,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.633,98244.4,0.0,1,1.0,84.17,11,1,Platinum,Platinum
A15_46461,466.315075,5.1035,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.603,96222.6,0.0,1,1.0,84.12,11,1,Platinum,Platinum
A15_133236,590.429014,12.761,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.602,96143.0,0.0,1,1.0,84.11,11,1,Platinum,Platinum
A15_50299,638.33718,5.294,2,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.571,94054.0,0.0,1,1.0,84.05,11,1,Platinum,Platinum
A15_101392,670.471828,9.7429,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.55,92726.1,0.0,1,1.0,84.01,11,1,Platinum,Platinum
A15_69203,380.276892,6.9394,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.683,204474.8,0.0,1,1.0,84.0,11,1,Platinum,Platinum
A15_71268,552.298427,7.0285,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.68,204051.5,0.0,1,1.0,84.0,11,1,Platinum,Platinum
A15_8686,549.259652,2.1084,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.645,199124.0,0.0,1,1.0,83.93,11,1,Platinum,Platinum
A15_46374,941.690832,5.3195,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.629,197004.7,0.0,1,1.0,83.9,11,1,Platinum,Platinum
A15_760,584.36406,1.6534,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.481,88337.0,0.0,1,1.0,83.87,11,1,Platinum,Platinum
A15_45592,527.285747,5.0431,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.593,192065.0,0.0,1,1.0,83.82,11,1,Platinum,Platinum
A15_19764,670.326666,3.2646,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.58,190300.8,0.0,1,1.0,83.8,11,1,Platinum,Platinum
A15_220635,602.588084,21.2465,1,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,5.311,38699.6,0.0,1,1.0,83.8,11,1,Platinum,Platinum
A15_133330,639.459431,12.7904,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.575,189704.7,0.0,1,1.0,83.79,11,1,Platinum,Platinum
A15_64733,874.521058,6.6706,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.546,185899.5,0.0,1,1.0,83.73,11,1,Platinum,Platinum
A15_31847,1294.110969,4.01,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.543,185472.8,0.0,1,1.0,83.72,11,1,Platinum,Platinum
A15_33542,621.311053,4.1945,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.531,183959.7,0.0,1,1.0,83.7,11,1,Platinum,Platinum
A15_68373,530.358091,6.7709,2,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,5.254,37152.6,0.0,1,1.0,83.69,11,1,Platinum,Platinum
A15_35123,621.311256,4.3045,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.37,81693.0,0.0,1,1.0,83.65,11,1,Platinum,Platinum
A15_5276,464.232637,1.871,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.367,81526.3,0.0,1,1.0,83.64,11,1,Platinum,Platinum
A15_26652,612.349386,3.597,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.321,78964.9,0.0,1,1.0,83.55,11,1,Platinum,Platinum
A15_45803,509.307004,5.0532,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.441,172754.7,0.0,1,1.0,83.52,11,1,Platinum,Platinum
A15_59672,695.358623,6.509,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.435,172093.2,0.0,1,1.0,83.51,11,1,Platinum,Platinum
A15_35941,426.296877,4.4338,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.293,77409.4,0.0,1,1.0,83.5,11,1,Platinum,Platinum
A15_5993,536.253366,1.9101,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.292,77346.9,0.0,1,1.0,83.49,11,1,Platinum,Platinum
A15_173539,928.590379,16.3026,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.284,76929.0,0.0,1,1.0,83.48,11,1,Platinum,Platinum
A15_2480,640.309289,1.7185,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.41,169082.3,0.0,1,1.0,83.46,11,1,Platinum,Platinum
A15_188003,1233.073433,17.573,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.385,166172.2,0.0,1,1.0,83.41,11,1,Platinum,Platinum
A15_151055,741.589943,14.3081,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.362,163556.0,0.0,1,1.0,83.36,11,1,Platinum,Platinum
A15_47125,503.296495,5.203,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.349,161984.0,0.0,1,1.0,83.33,11,1,Platinum,Platinum
A15_138192,624.464798,13.1782,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.342,161278.5,0.0,1,1.0,83.32,11,1,Platinum,Platinum
A15_153716,579.439171,14.6259,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.323,159160.7,0.0,1,1.0,83.28,11,1,Platinum,Platinum
A15_2207,464.196181,1.7342,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.186,71818.7,0.0,1,1.0,83.28,11,1,Platinum,Platinum
A15_137993,622.450444,13.1656,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.177,71376.4,0.0,1,1.0,83.26,11,1,Platinum,Platinum
A15_74678,779.383799,7.282,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.314,158073.2,0.0,1,1.0,83.26,11,1,Platinum,Platinum
A15_188907,625.605776,17.6907,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.31,157672.2,0.0,1,1.0,83.26,11,1,Platinum,Platinum
A15_1564,628.303804,1.6525,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.3,156606.3,0.0,1,1.0,83.24,11,1,Platinum,Platinum
A15_100112,627.423757,9.6162,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.296,156189.3,0.0,1,1.0,83.23,11,1,Platinum,Platinum
A15_70880,555.349553,6.9901,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.154,70193.1,0.0,1,1.0,83.22,11,1,Platinum,Platinum
A15_66129,494.360326,6.7674,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.292,155741.5,0.0,1,1.0,83.22,11,1,Platinum,Platinum
A15_30221,1116.605452,4.1258,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.281,154527.3,0.0,1,1.0,83.2,11,1,Platinum,Platinum
A15_28893,368.371215,3.7947,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.281,154558.2,0.0,1,1.0,83.2,11,1,Platinum,Platinum
A15_23698,664.344695,3.3376,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.275,153869.2,0.0,1,1.0,83.19,11,1,Platinum,Platinum
A15_21004,412.361633,3.0928,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.126,68834.0,0.0,1,1.0,83.16,11,1,Platinum,Platinum
A15_117972,593.41842,11.3797,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.262,152447.7,0.0,1,1.0,83.16,11,1,Platinum,Platinum
A15_42028,433.34124,4.7555,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.258,152065.5,0.0,1,1.0,83.15,11,1,Platinum,Platinum
A15_48850,385.309964,5.4458,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.247,150874.2,0.0,1,1.0,83.13,11,1,Platinum,Platinum
A15_40421,466.299692,4.6076,2,Arthropoda,Animalia,8,0,0.7273,1.0,1.0,4.968,30288.0,0.0,1,1.0,83.12,11,1,Platinum,Platinum
A15_57533,696.380894,6.0813,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.19,145024.5,0.0,1,1.0,83.02,11,1,Platinum,Platinum
A15_32539,924.519318,4.0972,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.043,64946.0,0.0,1,1.0,83.0,11,1,Platinum,Platinum
A15_140518,713.5574,13.3806,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.177,143720.3,0.0,1,1.0,82.99,11,1,Platinum,Platinum
A15_8816,576.227449,2.118,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.014,63611.7,0.0,1,1.0,82.94,11,1,Platinum,Platinum
A15_77910,265.252508,7.5444,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.148,140783.8,0.0,1,1.0,82.93,11,1,Platinum,Platinum
A15_31541,475.352224,4.0167,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,6.001,63060.9,0.0,1,1.0,82.91,11,1,Platinum,Platinum
A15_200083,236.237093,18.6326,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.992,62628.4,0.0,1,1.0,82.89,11,1,Platinum,Platinum
A15_60210,486.295947,6.3489,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.972,61749.1,0.0,1,1.0,82.85,11,1,Platinum,Platinum
A15_75844,801.366331,7.3654,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.951,60844.9,0.0,1,1.0,82.81,11,1,Platinum,Platinum
A15_132700,847.565224,12.7166,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.078,134122.3,0.0,1,1.0,82.79,11,1,Platinum,Platinum
A15_156246,751.572391,14.8137,2,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.936,60232.4,0.0,1,1.0,82.78,11,1,Platinum,Platinum
A15_5755,571.243625,1.9311,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.063,132732.5,0.0,1,1.0,82.76,11,1,Platinum,Platinum
A15_62518,548.349254,6.5173,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.064,132764.7,0.0,1,1.0,82.76,11,1,Platinum,Platinum
A15_31711,1611.762918,3.992,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.049,131454.2,0.0,1,1.0,82.74,11,1,Platinum,Platinum
A15_155897,751.571766,14.8099,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.048,131364.0,0.0,1,1.0,82.73,11,1,Platinum,Platinum
A15_214824,602.588057,20.2554,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.904,58882.9,0.0,1,1.0,82.72,11,1,Platinum,Platinum
A15_185176,685.563734,17.3823,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,7.042,130820.7,0.0,1,1.0,82.72,11,1,Platinum,Platinum
A15_110861,624.463187,10.7032,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.995,126518.7,0.0,1,1.0,82.63,11,1,Platinum,Platinum
A15_70146,480.344645,7.0031,1,Arthropoda,Animalia,9,0,0.8182,1.0,1.0,3.563,10819.1,0.0,1,1.0,82.58,11,1,Platinum,Platinum
A15_47041,638.337197,5.1559,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.936,121445.5,0.0,1,1.0,82.51,11,1,Platinum,Platinum
A15_4506,743.377216,1.8053,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.936,121476.8,0.0,1,1.0,82.51,11,1,Platinum,Platinum
A15_26097,523.629369,3.5433,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.801,54765.9,0.0,1,1.0,82.51,11,1,Platinum,Platinum
A15_11415,424.24947,2.2771,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.913,119525.5,0.0,1,1.0,82.46,11,1,Platinum,Platinum
A15_70172,529.301836,6.9717,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.865,115569.2,0.0,1,1.0,82.37,11,1,Platinum,Platinum
A15_215338,798.697441,20.0812,3,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.86,115159.2,0.0,1,1.0,82.36,11,1,Platinum,Platinum
A15_109602,645.412976,10.5567,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.826,112468.2,0.0,1,1.0,82.29,11,1,Platinum,Platinum
A15_192198,602.588162,17.7595,3,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.828,112587.5,0.0,1,1.0,82.29,11,1,Platinum,Platinum
A15_68437,462.321282,6.893,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.82,111992.2,0.0,1,1.0,82.28,11,1,Platinum,Platinum
A15_41901,506.309113,4.7716,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.794,109991.0,0.0,1,1.0,82.22,11,1,Platinum,Platinum
A15_64022,552.297886,6.6161,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.784,109170.2,0.0,1,1.0,82.2,11,1,Platinum,Platinum
A15_62739,473.300166,6.5305,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.78,108879.8,0.0,1,1.0,82.2,11,1,Platinum,Platinum
A15_33360,439.236576,4.2999,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.778,108718.2,0.0,1,1.0,82.19,11,1,Platinum,Platinum
A15_67580,550.342902,6.8337,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.776,108583.5,0.0,1,1.0,82.19,11,1,Platinum,Platinum
A15_4264,400.251372,1.8116,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.764,107668.3,0.0,1,1.0,82.16,11,1,Platinum,Platinum
A15_42966,549.339236,4.8967,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.747,106442.2,0.0,1,1.0,82.13,11,1,Platinum,Platinum
A15_198325,658.541102,18.4876,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.716,104142.3,0.0,1,1.0,82.07,11,1,Platinum,Platinum
A15_169999,613.537639,16.025,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.575,46683.4,0.0,1,1.0,82.06,11,1,Platinum,Platinum
A15_42473,572.329613,4.8466,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.697,102736.8,0.0,1,1.0,82.03,11,1,Platinum,Platinum
A15_63760,977.730087,6.5985,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.669,100736.0,0.0,1,1.0,81.97,11,1,Platinum,Platinum
A15_33386,447.359678,4.1763,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.661,100223.0,0.0,1,1.0,81.96,11,1,Platinum,Platinum
A15_6452,498.26025,2.1835,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.655,99792.5,0.0,1,1.0,81.95,11,1,Platinum,Platinum
A15_38935,549.339451,4.7637,2,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.515,44740.7,0.0,1,1.0,81.94,11,1,Platinum,Platinum
A15_5567,464.196593,1.8643,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.494,44059.0,0.0,1,1.0,81.9,11,1,Platinum,Platinum
A15_49524,941.690432,5.4347,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.608,96527.5,0.0,1,1.0,81.85,11,1,Platinum,Platinum
A15_27784,411.377726,3.7031,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.584,94915.5,0.0,1,1.0,81.8,11,1,Platinum,Platinum
A15_67585,694.433067,6.8379,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.572,94160.7,0.0,1,1.0,81.78,11,1,Platinum,Platinum
A15_218399,767.643491,20.8157,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.542,92213.8,0.0,1,1.0,81.72,11,1,Platinum,Platinum
A15_140595,575.409981,13.3953,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.493,89051.5,0.0,1,1.0,81.62,11,1,Platinum,Platinum
A15_152784,509.475546,14.4302,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.351,39820.7,0.0,1,1.0,81.61,11,1,Platinum,Platinum
A15_13072,363.336849,2.4372,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.484,88500.7,0.0,1,1.0,81.6,11,1,Platinum,Platinum
A15_43518,520.304803,4.9263,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.484,88492.3,0.0,1,1.0,81.6,11,1,Platinum,Platinum
A15_91864,550.350889,8.9322,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.478,88153.5,0.0,1,1.0,81.59,11,1,Platinum,Platinum
A15_62802,765.368009,6.5305,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.47,87674.3,0.0,1,1.0,81.58,11,1,Platinum,Platinum
A15_161044,503.886512,15.1792,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.46,87023.2,0.0,1,1.0,81.56,11,1,Platinum,Platinum
A15_8070,420.237834,2.0404,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.455,86711.2,0.0,1,1.0,81.55,11,1,Platinum,Platinum
A15_64999,506.301559,6.7374,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.449,86389.7,0.0,1,1.0,81.54,11,1,Platinum,Platinum
A15_64442,405.298267,6.6718,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.316,38841.4,0.0,1,1.0,81.54,11,1,Platinum,Platinum
A15_5551,593.227119,1.8923,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.441,85857.7,0.0,1,1.0,81.52,11,1,Platinum,Platinum
A15_198504,1253.067506,18.5052,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.441,85906.5,0.0,1,1.0,81.52,11,1,Platinum,Platinum
A15_63502,513.400088,6.5695,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.435,85517.2,0.0,1,1.0,81.51,11,1,Platinum,Platinum
A15_7583,640.309704,2.0208,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.394,83118.2,0.0,1,1.0,81.43,11,1,Platinum,Platinum
A15_67894,529.302243,6.8608,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.26,37325.0,0.0,1,1.0,81.43,11,1,Platinum,Platinum
A15_136701,697.500297,13.0566,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.245,36928.7,0.0,1,1.0,81.4,11,1,Platinum,Platinum
A15_169034,715.610617,15.978,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.371,81759.2,0.0,1,1.0,81.38,11,1,Platinum,Platinum
A15_70727,494.359647,7.0257,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.298,77681.8,0.0,1,1.0,81.23,11,1,Platinum,Platinum
A15_12732,424.249397,2.3706,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.28,76722.7,0.0,1,1.0,81.2,11,1,Platinum,Platinum
A15_187717,1195.055984,17.581,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.278,76574.0,0.0,1,1.0,81.19,11,1,Platinum,Platinum
A15_58405,531.41566,6.1727,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.217,73399.0,0.0,1,1.0,81.07,11,1,Platinum,Platinum
A15_71657,507.319522,7.0912,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.212,73143.8,0.0,1,1.0,81.06,11,1,Platinum,Platinum
A15_8501,415.234977,2.0667,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.204,72714.0,0.0,1,1.0,81.04,11,1,Platinum,Platinum
A15_51471,495.416041,5.5247,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.187,71852.8,0.0,1,1.0,81.01,11,1,Platinum,Platinum
A15_95227,638.446497,9.2763,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,5.037,31841.9,0.0,1,1.0,80.98,11,1,Platinum,Platinum
A15_49503,481.350631,5.349,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.165,70772.8,0.0,1,1.0,80.97,11,1,Platinum,Platinum
A15_215530,799.703079,20.3858,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.142,69596.8,0.0,1,1.0,80.92,11,1,Platinum,Platinum
A15_9337,357.18248,2.1451,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.966,30247.3,0.0,1,1.0,80.84,11,1,Platinum,Platinum
A15_229471,932.862719,24.5219,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.056,65541.0,0.0,1,1.0,80.75,11,1,Platinum,Platinum
A15_62935,506.302145,6.5402,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.034,64524.5,0.0,1,1.0,80.7,11,1,Platinum,Platinum
A15_63530,373.309589,6.5851,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,6.024,64092.2,0.0,1,1.0,80.69,11,1,Platinum,Platinum
A15_45178,514.339408,5.0099,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.998,62932.3,0.0,1,1.0,80.63,11,1,Platinum,Platinum
A15_38290,449.287985,4.5497,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.992,62650.2,0.0,1,1.0,80.62,11,1,Platinum,Platinum
A15_46798,458.371301,5.1269,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.989,62512.2,0.0,1,1.0,80.61,11,1,Platinum,Platinum
A15_64567,768.438464,6.6829,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.821,27274.7,0.0,1,1.0,80.55,11,1,Platinum,Platinum
A15_122193,622.450105,11.7764,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.95,60821.0,0.0,1,1.0,80.54,11,1,Platinum,Platinum
A15_11393,372.229726,2.3268,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.916,59371.8,0.0,1,1.0,80.47,11,1,Platinum,Platinum
A15_32777,469.34229,4.1018,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.89,58282.0,0.0,1,1.0,80.42,11,1,Platinum,Platinum
A15_45027,387.325678,4.9866,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.882,57955.0,0.0,1,1.0,80.4,11,1,Platinum,Platinum
A15_219396,602.588266,21.0112,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.829,55864.7,0.0,1,1.0,80.3,11,1,Platinum,Platinum
A15_45950,405.335939,5.0528,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.68,24629.1,0.0,1,1.0,80.27,11,1,Platinum,Platinum
A15_7705,431.327645,2.0204,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.764,53355.3,0.0,1,1.0,80.17,11,1,Platinum,Platinum
A15_48617,569.305219,5.2931,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.632,23795.6,0.0,1,1.0,80.17,11,1,Platinum,Platinum
A15_10752,433.306687,2.2348,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.719,51674.7,0.0,1,1.0,80.07,11,1,Platinum,Platinum
A15_48203,458.370827,5.25,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.703,51080.7,0.0,1,1.0,80.04,11,1,Platinum,Platinum
A15_71104,572.324048,7.0192,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.704,51139.3,0.0,1,1.0,80.04,11,1,Platinum,Platinum
A15_23419,653.299919,3.3089,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.7,50971.2,0.0,1,1.0,80.04,11,1,Platinum,Platinum
A15_128140,575.409794,12.3432,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.697,50884.0,0.0,1,1.0,80.03,11,1,Platinum,Platinum
A15_117447,499.415222,11.3731,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.553,22466.3,0.0,1,1.0,80.01,11,1,Platinum,Platinum
A15_48230,941.690847,5.3897,2,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.678,50202.3,0.0,1,1.0,79.99,11,1,Platinum,Platinum
A15_186756,1191.048513,17.4894,1,Arthropoda,Animalia,7,0,0.6364,1.0,1.0,4.543,22304.7,0.0,1,1.0,79.99,11,1,Platinum,Platinum
A15_141365,901.561921,13.4649,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.655,49400.5,0.0,1,1.0,79.95,11,1,Platinum,Platinum
A15_212052,647.580323,19.8586,1,Arthropoda,Animalia,6,0,0.5455,1.0,1.0,5.626,48390.8,0.0,1,1.0,79.89,11,1,Platinum,Platinum
